Unnamed: 0,DAO Name,ENS,Voter Address,Voter Choice,Weight,block,Vote Time,Transaction Hash,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Quorum Votes,Proposal Token Holders,Proposal Delegate Holders,Against Delegate Votes,For Delegate Votes,Abstain Delegate Votes,Total Delegate Votes,Against Weighted Votes,For Weighted Votes,Abstain Weighted Votes,Total Weighted Votes,Proposal Date Created,Proposal Date Start,Proposal Date End,Offchain?,Proposal Choices,DAO Token Supply,Voter Power
110,Gitcoin,,0x934eaf1f360ff038d4f9b401eb71985a7dc305f3,FOR,7.081790694191693e+17,16055613,1669483247,0x9294c8878df574226047f6674b19340c93d0ac869aa619f899858b30ae3a5ed9,0.7081790694191693,7.081790694191693e+17,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,7.1e-09
111,Gitcoin,eth⚡⚡⚡.eth,0x76935956fa1c04ce2a46b8ad315a6f45ae7854fe,FOR,7.500741356897166e+17,16055964,1669487471,0x3cc67d047642a39e65ca2b9fea9c00c05bc804f2c901bc1523c2eed53298719d,0.7500741356897166,7.500741356897166e+17,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,7.5e-09
112,Gitcoin,eth⚡⚡⚡.eth,0x76935956fa1c04ce2a46b8ad315a6f45ae7854fe,FOR,7.500741356897166e+17,16055968,1669487519,0x171a4a73a127d1a0cfa5856863484130fd356c33ff37b814ae4a2e39948d470c,0.7500741356897166,7.500741356897166e+17,1.0,40,EXECUTED,2500000000000000000000000,23743,6102,11,155,0,166,1352012469392765044565746,2908994598819546884286874,0,4261007068212311928852620,1669002827,16028971.0,16069291.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,7.5e-09
113,Gitcoin,arbidude.eth,0x1acd4ce843f2955a87047a4201f473485a8c51fb,FOR,9.105626881102056e+17,16055992,1669487807,0x33e50cb5b41e28cfd8e791c65e7274d3aecafb7c90c50f84ff725db7eeb42b2d,0.9105626881102056,9.105626881102056e+17,1.0,40,EXECUTED,2500000000000000000000000,23743,6102,11,155,0,166,1352012469392765044565746,2908994598819546884286874,0,4261007068212311928852620,1669002827,16028971.0,16069291.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,9.1e-09
114,Gitcoin,arbidude.eth,0x1acd4ce843f2955a87047a4201f473485a8c51fb,FOR,9.105626881102056e+17,16056004,1669487951,0x05ff7a75d16637ccdb81445dce6ddd62a54069b8ae67ce25f0087d8943923311,0.9105626881102056,9.105626881102056e+17,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,9.1e-09
115,Gitcoin,arbidude.eth,0x1acd4ce843f2955a87047a4201f473485a8c51fb,FOR,9.105626881102056e+17,16056017,1669488107,0xad965709387e3b776656571106280e71f4a45f606c3f2d7d648706075030a047,0.9105626881102056,9.105626881102056e+17,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,9.1e-09
116,Gitcoin,arbidude.eth,0x1acd4ce843f2955a87047a4201f473485a8c51fb,FOR,9.105626881102056e+17,16056020,1669488143,0xde63b4ac37049373ef567d2923c022ede624752c87ff14c3eafb2f2b41eaa3ed,0.9105626881102056,9.105626881102056e+17,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,9.1e-09
117,Gitcoin,ethdesire.eth,0xf0974e846bd6c20bed63c789c276e6921f34359a,FOR,7.641658309993805e+17,16056063,1669488659,0xa0f45191dd75759b515738345de48a5f378d5a2927abc6bd866e5facd53905fe,0.7641658309993805,7.641658309993805e+17,1.0,40,EXECUTED,2500000000000000000000000,23743,6102,11,155,0,166,1352012469392765044565746,2908994598819546884286874,0,4261007068212311928852620,1669002827,16028971.0,16069291.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,7.6e-09
118,Gitcoin,,0xe1555c6ee61366a3f90135dc704acd25c3247aca,FOR,0.0,16056101,1669489115,0x6fb55aa555b0cb0f5c4774d06f69e7018401b6cfcc836dcaeb3b575f398b6ecf,0.2,2e+17,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
119,Gitcoin,,0xe1555c6ee61366a3f90135dc704acd25c3247aca,FOR,0.0,16056105,1669489163,0x8469399d1dda4093d1284900296c5d6b76f208abe048df3dab9706cbd9885afd,0.2,2e+17,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
120,Gitcoin,,0xe1555c6ee61366a3f90135dc704acd25c3247aca,FOR,0.0,16056108,1669489199,0xa36b2709d3d177797fc691e5b86004f0b3270bae66e801f574337c0f45abdbcc,0.2,2e+17,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
121,Gitcoin,,0xe1555c6ee61366a3f90135dc704acd25c3247aca,FOR,0.0,16056112,1669489247,0x2e88e39e38ffa06a3e00a43b21ca1d027a6a679290139aa6f10f4235bcffa804,0.2,2e+17,1.0,40,EXECUTED,2500000000000000000000000,23743,6102,11,155,0,166,1352012469392765044565746,2908994598819546884286874,0,4261007068212311928852620,1669002827,16028971.0,16069291.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
122,Gitcoin,todamoon1.eth,0xe225a08dc654f80b551c515702f9db647d4eb754,AGAINST,1.3860407315054524e+19,16057003,1669500047,0x03a7382c896ee812dcb7af7453e322ef1a9d5c27c0535d501623f39eea667d50,13.860407315054527,1.3860407315054524e+19,1.0,40,EXECUTED,2500000000000000000000000,23743,6102,11,155,0,166,1352012469392765044565746,2908994598819546884286874,0,4261007068212311928852620,1669002827,16028971.0,16069291.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.386e-07
123,Gitcoin,todamoon1.eth,0xe225a08dc654f80b551c515702f9db647d4eb754,AGAINST,1.3860407315054524e+19,16057024,1669500299,0xe5a66ffb6d86f5d77ac407870b055c189f141ac993ac89424a140b72a12ea9de,13.860407315054527,1.3860407315054524e+19,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.386e-07
124,Gitcoin,todamoon1.eth,0xe225a08dc654f80b551c515702f9db647d4eb754,FOR,1.3860407315054524e+19,16057046,1669500563,0xaf88be03ff11f999bc896c515317bd775a75597201e4d9230c10f1f085ed4de7,13.860407315054527,1.3860407315054524e+19,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.386e-07
125,Gitcoin,vergaard.eth,0xa0e12e5d2412313b4a417a5e71d06d242a91499c,FOR,1.0264418802472829e+19,16057691,1669508351,0xaaa454046f6778941251095394f7ea1c3df2a48006d015a4fef8db7d19ea96b4,10.264418802472829,1.0264418802472829e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.026e-07
126,Gitcoin,jt603.eth,0x88f659b4b6d5614b991c6404b34f821e10390ec0,FOR,1.11e+19,16057778,1669509407,0xa00d4b6349c346f681b3f35a8eb4fac9c8435a98fd5235bd23b9d422b655f0c7,11.1,1.11e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.11e-07
127,Gitcoin,oscarching.eth,0xabb2c4ce15b4385e43b194f9b264b549f7de6056,FOR,6.708963545986479e+18,16057958,1669511603,0xcfca5ce5c947d34602ff295e2aa4e1acf0d61d2e4b254624d8fc9f4b3394d859,18.494027274616293,1.849402727461629e+19,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,6.71e-08
128,Gitcoin,oscarching.eth,0xabb2c4ce15b4385e43b194f9b264b549f7de6056,FOR,6.708963545986479e+18,16057966,1669511699,0xaf97a1e2747694ee7b857ae084b1acfa4a194da8f16f9a00b1d71116a609f611,18.494027274616293,1.849402727461629e+19,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,6.71e-08
129,Gitcoin,oscarching.eth,0xabb2c4ce15b4385e43b194f9b264b549f7de6056,FOR,1.849402727461629e+19,16057973,1669511783,0x2ffca106c4f02119723a04c42e15d9a4f76701b08d0724de6214f92002c4ad92,18.494027274616293,1.849402727461629e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.849e-07
130,Gitcoin,catsiu.eth,0x1768de8f4f23d495c25ee5a25b4e1f8f14670613,FOR,8.041660031431521e+18,16058028,1669512443,0x4b6e2c4f5f6fa4904369ec551a7ebe20664f24c32fbfcd98decf67a76f17451d,14.546635726366635,1.4546635726366636e+19,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,8.04e-08
131,Gitcoin,catsiu.eth,0x1768de8f4f23d495c25ee5a25b4e1f8f14670613,FOR,8.041660031431521e+18,16058037,1669512551,0x8f85102b065bedc8b9021b0fa814f519f71a6e039b00063be43fa2e6a5be357a,14.546635726366635,1.4546635726366636e+19,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,8.04e-08
132,Gitcoin,catsiu.eth,0x1768de8f4f23d495c25ee5a25b4e1f8f14670613,FOR,1.4546635726366636e+19,16058043,1669512623,0xddc8ff2b5af04a4be89049c07b90c4a77e780a71a32f917ecdf2f9e82d715c11,14.546635726366635,1.4546635726366636e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.455e-07
133,Gitcoin,foolsogood.eth,0x1c05decb151a459e8b045a93f472d1b238204094,FOR,1.2489414300862263e+19,16058079,1669513055,0xa3f57e08ccc793b102868d5787680a84bbea889924e72e2c977977a8b02398ee,12.489414300862265,1.2489414300862263e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.249e-07
134,Gitcoin,lily168.eth,0x7449fa242c70c2e902c1551e407dcf6818bc9e70,FOR,9.34853564575291e+18,16058216,1669514711,0xc342a9c0188acb98d094c778808664f4b88b7701225d90e26faeefafecc495f4,21.178835555482465,2.1178835555482464e+19,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,9.35e-08
135,Gitcoin,lily168.eth,0x7449fa242c70c2e902c1551e407dcf6818bc9e70,FOR,9.34853564575291e+18,16058219,1669514747,0x943fe1d016c35aeac6502e0fedca735df0d8008ad063f2c45035dcd7af2bbbad,21.178835555482465,2.1178835555482464e+19,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,9.35e-08
136,Gitcoin,lily168.eth,0x7449fa242c70c2e902c1551e407dcf6818bc9e70,FOR,2.1178835555482464e+19,16058223,1669514795,0x7e0f4679ae28e4763394b834aca4d83e603bb9568c95e0bea250a8abe3486156,21.178835555482465,2.1178835555482464e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,2.118e-07
137,Gitcoin,buydig.eth,0xe8d1ca372db0d4322b4e4d949ca809cd040d2261,FOR,1.3371866128082378e+18,16058249,1669515107,0xf13d9259de22e5350c8c2f76669b5fed276c730aa0dd4c5d64bbc9f6d68dd5f5,1.337186612808238,1.3371866128082378e+18,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.34e-08
138,Gitcoin,allenallen.eth,0xab888291f4127352b655fd476f64ac2ebfb8fe76,FOR,1.11e+18,16058296,1669515671,0x0e9af4f11b851df74eaf3bc06170259fe8cba027c88971b872279d0a3fd15512,1.11,1.11e+18,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.11e-08
139,Gitcoin,allenallen.eth,0xab888291f4127352b655fd476f64ac2ebfb8fe76,FOR,1.11e+18,16058302,1669515743,0x3181b144e9a395635ef8776e81220b51eca7c8ff0ffc55253a4d1ac3fe90fc85,1.11,1.11e+18,1.0,40,EXECUTED,2500000000000000000000000,23743,6102,11,155,0,166,1352012469392765044565746,2908994598819546884286874,0,4261007068212311928852620,1669002827,16028971.0,16069291.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.11e-08
140,Gitcoin,allenallen.eth,0xab888291f4127352b655fd476f64ac2ebfb8fe76,FOR,1.11e+18,16058307,1669515803,0x5e6b27fe292433d7f4af40a7358fdedd1a03200dd570dfa0c07f81a168716936,1.11,1.11e+18,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.11e-08
141,Gitcoin,allenallen.eth,0xab888291f4127352b655fd476f64ac2ebfb8fe76,FOR,1.11e+18,16058312,1669515863,0xf7816a879238460cad82e4a62c6e4ca045ba2a1a5c16001170a4884cfc54ea7b,1.11,1.11e+18,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.11e-08
142,Gitcoin,,0xc1d4325fd08599a9178ca5df6de4993207fcec5f,FOR,0.0,16058896,1669522871,0xad5f095e6ddd952eca3c5cce9814ea6adb06b11e6118b1abce515987f52e5f6f,0.0,0.0,0.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
143,Gitcoin,,0x05b8312f545ce7daae10aae93aea375d366bf4b5,FOR,0.0,16058913,1669523075,0xa7e3d3c2104948d038ec9f54eb1839141cec0dbfd99c2bb488f7b485c02b988a,0.0,0.0,0.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
144,Gitcoin,,0xab2dce783011a5ae40110678004d1f14efc73536,FOR,0.0,16058935,1669523339,0x52fe928a8472caacbc791b5ff8c733542b07019f313e561a4893bc393193440d,0.0,0.0,0.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
145,Gitcoin,,0x83782a5ec557be21ac356e3673e2fd5897ea8fad,FOR,0.0,16058991,1669524011,0x3e89be3a76d3585800b69c4f2f8950f6ba295b8c61edae332147b2846a67ea85,0.0,0.0,0.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
146,Gitcoin,,0xa9f709bca4e505411f9aac4b019dcfa69e21a779,FOR,0.0,16059024,1669524407,0x5b944f8266f1be0d99bfbff6ace7a9d62cd020e45865f854f919110c9ba9f283,0.0,0.0,0.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
147,Gitcoin,,0x6b491aebe1fdd3dff345b2cd915bdb3ad8ad3e84,FOR,0.0,16059115,1669525499,0xa67d3db40f4bac5ad51fb125f9c85444d7ff1c9d36ff8273f744fa1a4271fb2d,0.0,0.0,0.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
148,Gitcoin,jackygao.eth,0x45452d8508356dc9619f23eab6932b4aab1946e6,FOR,1.4274515981234334e+19,16059229,1669526879,0xdc6a5f7a7d26f4c8b7c9caaeecdbd22673b32bd82a0ca65e50c4fd03b6c964c6,14.274515981234336,1.4274515981234334e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.427e-07
149,Gitcoin,nancysun.eth,0xb89b619e3f6c35019d4be83e92e99e809af8ecb3,FOR,1.0553500000000016e+19,16059248,1669527107,0xc9acf86cf5a87e2add707cf4052c387a43403e09018811130db22fc17e65da59,10.553500000000016,1.0553500000000016e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.055e-07
150,Gitcoin,chrisko.eth,0xe06f8d2321aaa559bfcfea9f6aa5ba0bdb8b857d,FOR,1.9907314068720243e+19,16059271,1669527395,0xbefef8fd0baec7ca4c5fbf2e1074f9fb92b290ab4c518c56d1e0c36a42fe77e5,19.907314068720247,1.9907314068720243e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.991e-07
151,Gitcoin,alicechung.eth,0x33dde5b4f0db040c1b006f383b59e207936c90e5,FOR,1.482106498260364e+19,16059300,1669527743,0xe953ee93148b1386c475c8849539a2a82e0b3b3c6622aa91e1ddd18830358a73,14.821064982603641,1.482106498260364e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.482e-07
152,Gitcoin,datudou.eth,0x111ae4d8db445c46b4c342abbbb508519275d3c3,FOR,1.2e+19,16059336,1669528175,0xc9a96b1e703a3d0ea1af85ec192212279ba8d5435efe6847732f6b961a870748,12.0,1.2e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.2e-07
153,Gitcoin,,0xb8f9f5a98ae392063b3ab0563c568a68e82eb5ad,FOR,0.0,16059387,1669528787,0x4e802c89c21b8f38b86cef1816bf5ce2d7e81b6d597717720184fd0dbe3168be,0.0,0.0,0.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
154,Gitcoin,jntaoli.eth,0x63bab39b89a156cc528b374c0109b77b4e343b53,FOR,1.02e+18,16059490,1669530023,0xdf883bb2c3ec821f3fe8e4408547323d474d2117c5d4977bfe080ced83a89f54,1.02,1.02e+18,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.02e-08
155,Gitcoin,,0x3eaa22d410d93b17f4e64fbccc95e96aac5ab798,FOR,2.715e+17,16059608,1669531439,0x9e69d2e282f4154980267b00d01d71810abc0c876547eb0c7e8b5274fc15d927,0.2715,2.715e+17,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,2.7e-09
156,Gitcoin,mrbanban.eth,0xf1a16ebad9a0eb9525af73208aa6304e796a2281,FOR,1.210484006204464e+18,16059626,1669531655,0x7956d89174137a2e829498b2347d747ba837a5b593d23859b5914dd244b3c55a,1.2104840062044642,1.210484006204464e+18,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.21e-08
157,Gitcoin,mrbanban.eth,0xf1a16ebad9a0eb9525af73208aa6304e796a2281,FOR,1.210484006204464e+18,16059697,1669532507,0xea5ea55bcd4f04a74b353aa7586673f12de4a57e53277727ada271e52ec7170e,1.2104840062044642,1.210484006204464e+18,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.21e-08
158,Gitcoin,appledeveloper.eth,0x8c155a38df395fc6c913e1eed4463c03055ffbca,FOR,1.1e+19,16059841,1669534235,0xcdcb8af6e7e21bc293f0994b544237e3ea9357984af8ee0b28c89d6ab1cc747a,11.0,1.1e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.1e-07
159,Gitcoin,,0xfabe6c1b1be983811d1616bec49f679e1d8e928e,FOR,0.0,16059932,1669535327,0xab46467ff7350989d5c53e760b47a925d70fe6009dccf786dd0ac16de8330f3f,0.0,0.0,0.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,0.0
160,Gitcoin,kazimkabul.eth,0x0064f043786e8c597d6565fcbf4f0989bdd0f9a3,FOR,5.073344598712653e+19,16059973,1669535819,0xd5e98a3a32b7a41287f60b51ed66facc6744a48995aa78d7400a60c68fa87368,50.73344598712652,5.073344598712653e+19,1.0,41,ACTIVE,2500000000000000000000000,23965,6122,0,111,0,111,0,5603494788934465637293505,0,5603494788934465637293505,1669233071,16048030.0,16088350.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,5.073e-07
161,Gitcoin,kazimkabul.eth,0x0064f043786e8c597d6565fcbf4f0989bdd0f9a3,FOR,5.073344598712653e+19,16059976,1669535855,0x2373ba5c8408218452e809ae6795c42dc45a144388f6a3cdfe4d095fd98ab856,50.73344598712652,5.073344598712653e+19,1.0,42,ACTIVE,2500000000000000000000000,23974,6125,1,118,0,119,13860407315054524875,6923944978621854519715519,0,6923958839029169574240394,1669272671,16051303.0,16091623.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,5.073e-07
162,Gitcoin,kazimkabul.eth,0x0064f043786e8c597d6565fcbf4f0989bdd0f9a3,FOR,5.073344598712653e+19,16059977,1669535867,0xcc4abffad206694223d365c88ca393f5bb0ca9c43dfb53a89d1b889463d7191d,50.73344598712652,5.073344598712653e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,5.073e-07
163,Gitcoin,,0x3322bcd5bef00d9b5d4dce70d2d92193c8b7d5e5,FOR,8.609527124233934e+19,16060059,1669536863,0xf94b6ecd673156ba91f96a11540813216d92d2a68612efe73db0b5ce664847f3,86.09527124233935,8.609527124233934e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,8.61e-07
164,Gitcoin,pythonweb3.eth,0xd41cd94fba987fd46d51ab2104a4707822666666,FOR,1.2e+19,16060072,1669537019,0x7adfce93599037025ee1af79ea5ecf19dc003f9cf803e1a8c81cdbe16a34ae7a,12.0,1.2e+19,1.0,43,ACTIVE,2500000000000000000000000,24001,6129,1,139,0,140,735922053210397418,5902992427159708118335747,0,5902993163081761328733165,1669303727,16053876.0,16094196.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1e+26,1.2e-07
