id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18800,14913742424377343344936397,13337,1888,2193,1624398937,12686598
18801,14926307406080182025924888,13341,1889,2194,1624491923,12693466
18802,14926362808094571546893670,13348,1889,2196,1624578971,12699948
18803,14926362808094571546893670,13351,1889,2196,1624657085,12705660
18804,14926374608765392921765702,13352,1889,2196,1624740233,12711823
18805,14926374608765392921765702,13352,1889,2196,1624837195,12719099
18806,14926465015241319356757447,13356,1889,2196,1624922320,12725463
18807,14926508451643670176696164,13362,1889,2196,1625010459,12731988
18808,14926619583182197813398177,13365,1889,2196,1625092246,12738092
18809,14939193736169857376782866,13367,1889,2196,1625173105,12744032
18810,14939519365039148615850193,13371,1889,2196,1625270280,12751290
18811,14939903804820643876172646,13373,1890,2197,1625353613,12757473
18812,14940006244446824307403702,13378,1890,2197,1625439689,12763890
18813,14940048349511083236506551,13378,1890,2197,1625508560,12769018
18814,14940048349511083236506551,13378,1888,2198,1625606085,12776264
18815,14940048349511083236506551,13380,1888,2198,1625695513,12782885
18816,14952554966765568579041551,13380,1888,2198,1625771240,12788516
18817,14952554966765568579041551,13380,1889,2199,1625869153,12795808
18818,14952698801971909752320583,13381,1889,2199,1625942076,12801272
18819,14953834317562218367737295,13382,1890,2200,1626039461,12808497
18820,14953834317562218367737295,13382,1891,2201,1626123362,12814750
18821,14953903661934346506653059,13384,1891,2201,1626214598,12821420
18822,14953903661934346506653059,13384,1892,2202,1626305653,12828091
18823,14953903661934346506653059,13384,1892,2202,1626383746,12833916
18824,14953903661934346506653059,13384,1892,2202,1626459081,12839450
18825,14966470271391313860786444,13384,1892,2202,1626564295,12847195
18826,14966470271391313860786444,13384,1892,2202,1626650664,12853540
18827,14966470271391313860786444,13391,1892,2202,1626724485,12859009
18828,14966511202171064102427348,13393,1892,2202,1626825480,12866464
18829,14966511202171064102427348,13393,1892,2202,1626911993,12872885
18830,14966511202171064102427348,13397,1892,2202,1626998007,12879289
18831,14966511202171064102427348,13403,1892,2205,1627080264,12885347
18832,14966567333491272485427234,13411,1892,2206,1627171081,12892105
18833,14979141486478932048811923,13413,1892,2206,1627253052,12898166
18834,14979416911491420326997371,13424,1892,2206,1627342200,12904725
18835,14983151442580406244786133,13423,1892,2206,1627425043,12910731
18836,14983151442580406244786133,13425,1892,2206,1627509186,12916881
18837,14983151442580406244786133,13425,1892,2206,1627603186,12923774
18838,14983151442580406244786133,13428,1892,2206,1627687804,12929901
18839,14983151442580406244786133,13431,1892,2206,1627768814,12935812
18840,14983151442580406244786133,13434,1892,2206,1627857213,12942318
18841,14995658059834891587321133,13438,1892,2206,1627948664,12949038
18842,14995658059834891587321133,13443,1892,2206,1628030925,12955040
18843,14995715510327448450773502,13453,1892,2206,1628121095,12961678
18844,14995737675861628729413442,13455,1892,2206,1628193035,12966937
