id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
19264,105570,280,239,191,1664465471,15639907
19265,106491,280,238,192,1664567087,15648323
19266,106953,280,238,193,1664639279,15654304
19267,107416,281,239,193,1664727959,15661648
19268,107880,281,239,193,1664821631,15669406
19269,108345,282,240,193,1664902427,15676086
19270,108811,282,239,194,1665004655,15684534
19271,109278,282,239,194,1665074459,15690312
19272,109746,283,240,195,1665160883,15697469
19273,110215,284,241,195,1665247331,15704636
19274,111156,285,243,196,1665338459,15712192
19275,111628,287,245,196,1665423995,15719282
19276,112101,289,246,198,1665514607,15726798
19277,112575,290,247,200,1665613079,15734962
19278,113050,291,248,200,1665680111,15740520
19279,113526,291,246,203,1665781019,15748879
19280,114003,291,246,203,1665853007,15754854
19281,114481,291,246,203,1665940331,15762087
19282,114960,291,246,203,1666027199,15769274
19283,115921,291,248,210,1666114523,15776518
19284,116403,290,248,210,1666201679,15783742
19285,116886,290,248,211,1666290335,15791088
19286,117370,291,250,214,1666375235,15798132
19287,117855,292,251,215,1666462319,15805357
19288,118341,293,252,215,1666565663,15813922
