DAO Name,ENS,Voter Address,Voter Choice,Weight,block,Vote Time,Transaction Hash,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Quorum Votes,Proposal Token Holders,Proposal Delegate Holders,Against Delegate Votes,For Delegate Votes,Abstain Delegate Votes,Total Delegate Votes,Against Weighted Votes,For Weighted Votes,Abstain Weighted Votes,Total Weighted Votes,Proposal Date Created,Proposal Date Start,Proposal Date End,Offchain?,Proposal Choices
AaveV2,离开272.eth,0x9fd8de0e6f2902ed35a4bdb2d75acc05a43330fa,FOR,1e+16,16090461,1669903787,0xe44283e53b04a10597f0aade13967bf8c51fb2fccd834845ea024bd34c4be6f6,0.01,1e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,lianshangdaren.eth,0x5b197e3ee6770518f6f2735274522f48abd69864,FOR,4.5e+17,16090462,1669903799,0x4e8539b27da141856f01a1dfebb9fbb4f26e03fe0068dfbc2cf09195e6c05443,0.45,4.5e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,xiaoaxue.eth,0xb6bd1b9b3e6e3512bb354789289f6d8fbc0f65bc,FOR,3.693049618111981e+16,16090469,1669903883,0xc5c8c148f6ff032da32554d1c6847c9f2d1ad2bfadaae799760e807eb01e217b,0.03693049618111981,3.693049618111981e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x205223e1be3fe04250749c8d35ba7efd80336052,FOR,1.0482254454261476e+16,16090484,1669904063,0xc76bc964e4d131d638138148bfe79d06ff07928a12bde96dbe4acf6e441e2b5e,0.010482254454261476,1.0482254454261476e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0xb2ac5be1ab1d343d5864ce7323917b5cf86219a9,FOR,1289900889702547.0,16090487,1669904099,0xc59a71e5dcbad6ac204279c136171e35e04bdecda35a5b5336052e4d230e4413,0.001289900889702547,1289900889702547.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x1dd8e209e1080715d09dd09375a766462f448048,FOR,2984820864127414.0,16090487,1669904099,0x939210c64e05f1e5715ddadbd4c51e7b91ac779b1aeeed19e6d12ae16ce1963a,0.002984820864127414,2984820864127414.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,flycloud.eth,0x7bc1cb8e6d6efea608c89e528594b00275ed4aea,FOR,1.8998998694114188e+16,16090489,1669904123,0x388a9543628337b878691b3da12222788949acf0416caf53fe46b6de2c81f93a,0.01899899869411419,1.8998998694114188e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x738a98471b5c325b993a3204a837bb13d3aa78b0,FOR,3869455831686895.0,16090490,1669904135,0xfa6212fb64d2d97b9af7be8797e22a0ac2b5c9c55a8134bc025ff6f4d630c5bf,0.003869455831686895,3869455831686895.0,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,diskarma.eth,0x63693a8544523d23ae490d88e88baa404c867574,FOR,1.0098698005125117e+18,16090493,1669904171,0x3d886e662f27a4aa2b907c89603aeac42a3f1433b2097f9aa0bf18b5bfc68fb2,1.0098698005125117,1.0098698005125117e+18,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,lefts.eth,0xce8e4dbdb2046a23d6d32092ce26690a13524e14,FOR,1.981226066458485e+17,16090493,1669904171,0xebe7da4e25a0ad116e1f7f18b57174c8a5615479f2d8a8cf4e1f3b58f4ba4905,0.1981226066458485,1.981226066458485e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,江西省赣州市.eth,0x247e494d4b72af534dabd03a90702c6d10fea4dc,FOR,1e+16,16090494,1669904183,0x7293b2b7253c62f2a31c4c4bb5353cd304c0385faf4d8d09e6b8c5646566bedd,0.01,1e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0xef3c6e594f5af340483e2330f11fc78eebd017c4,FOR,1.2553663898932528e+16,16090494,1669904183,0x42433ded4422ae63cc0d2f8adbcd9e5a652f515e74c966842b47e91cb7d38417,0.012553663898932529,1.2553663898932528e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
