id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
19042,20650331130781108,658,647,12,1645303390,14238671
19043,20676167349580313,658,647,12,1645400195,14245993
19044,20634674143964787,657,646,12,1645422572,14247658
19045,20548877559126381,655,644,12,1645564004,14258174
19046,20613873105301261,657,646,12,1645648826,14264553
19047,20609700019744170,656,645,12,1645730790,14270695
19048,20686716037932197,658,646,12,1645769990,14273640
19049,20691199790775108,659,648,12,1645912681,14284299
19050,20898879430259588,659,647,12,1646004186,14291187
19051,20911698489842194,660,649,12,1646030031,14293023
19052,20914061691250068,661,650,12,1646174742,14303921
19053,20913842784254211,660,650,12,1646239724,14308764
19054,20934823585283043,661,650,12,1646288883,14312398
19055,20938237256478209,662,651,12,1646386179,14319637
19056,20953341202968987,661,650,12,1646507211,14328677
19057,20991102670675588,662,651,12,1646559956,14332590
19058,21034173657963754,662,651,12,1646630840,14337853
19059,21036871772831353,662,652,12,1646772067,14348363
19060,21202238416488029,662,652,12,1646862408,14355081
19061,21199372389064795,662,652,12,1646918783,14359330
19062,21151209094039666,660,650,12,1646995676,14365064
19063,21153017434413971,660,650,12,1647070734,14370635
19064,21094057239631516,658,649,12,1647192103,14379575
19065,21097840272805268,657,645,12,1647292699,14387130
19066,20964631867401418,656,645,12,1647373882,14393145
19067,20964713826015478,656,645,12,1647404773,14395433
19068,20963743134938551,654,644,12,1647550918,14406302
19069,20975124016938551,655,643,12,1647625319,14411834
19070,21001909870646616,657,646,12,1647725583,14419326
19071,21062086177873800,660,649,12,1647813655,14425821
19072,21062147864670378,660,649,12,1647868818,14429934
19073,21071576844894795,660,649,12,1647991650,14439089
19074,21092594184674774,661,649,12,1648062322,14444340
19075,21092961482713619,661,650,12,1648105726,14447518
19076,21093059208442679,661,649,12,1648200608,14454630
19077,21097998317138322,660,649,12,1648322077,14463651
19078,21098362439297488,659,647,12,1648392743,14468900
19079,21155438416524863,659,649,12,1648504921,14477245
19080,21154203421745181,659,647,12,1648585444,14483256
19081,21179444151977806,660,648,13,1648673338,14489773
19082,21186066835549212,660,649,13,1648770885,14497010
19083,21194338438517095,659,647,13,1648834132,14501713
19084,21236682855306822,660,648,14,1648938014,14509392
19085,21239696299801523,661,649,14,1649010116,14514732
19086,21268666725840218,664,652,14,1649110068,14522099
19087,21254166725840218,663,653,14,1649185591,14527707
19089,21290266902261215,664,652,14,1649363973,14540970
19090,21298423591967635,664,653,14,1649436085,14546279
19091,21298400763216879,664,653,14,1649538718,14553871
19092,21300982892968511,664,653,14,1649617434,14559683
19093,21339472404753588,664,654,14,1649717132,14567115
19094,21370314931216617,664,654,14,1649804627,14573644
19095,21372700044343882,662,652,14,1649866593,14578122
19096,21283161256294112,659,651,15,1649979520,14586535
19097,21284286415212680,658,648,15,1650046577,14591511
19098,21304212806495655,659,649,15,1650150956,14599228
19099,21310093033973358,660,650,15,1650223571,14604620
19100,21319259611548121,661,650,15,1650321226,14611831
19102,21320666027197239,663,652,15,1650495035,14624773
19103,21320989327197239,664,653,15,1650554360,14629059
19104,21327783047492656,664,655,15,1650618854,14633814
19105,21335323454252762,666,655,15,1650739074,14642731
19106,21372020431668874,668,657,15,1650836774,14649924
19107,21379903020491403,668,658,15,1650865821,14652062
19108,21392467037134839,668,658,15,1650997443,14661691
19109,21396436100114065,668,658,15,1651041762,14664950
19110,21396636750114065,669,658,15,1651122183,14670893
19111,21443629045206124,668,659,15,1651266623,14681555
19112,21504600905790355,670,660,15,1651342416,14687095
19113,21503410003103094,669,661,15,1651447525,14694859
19114,21503583919061771,668,660,15,1651468967,14696441
19115,21503508919061771,667,659,15,1651539208,14701596
19116,21510129742524721,667,658,15,1651662032,14710541
19117,21811137187516008,668,658,15,1651791269,14719973
19118,21818290908307228,669,660,15,1651860176,14725009
19119,21822046382177229,669,659,15,1651965008,14732626
19120,21826700684004142,669,660,16,1652044496,14738423
19121,21766150404410066,667,659,16,1652117817,14743705
19122,21765744359266259,667,658,16,1652211340,14750420
19124,21777566177551278,667,659,16,1652399938,14764079
19125,21943354533005115,667,659,16,1652475439,14769638
19126,21945786432184287,666,658,16,1652513013,14772283
19127,22889836728495504,670,661,16,1652658793,14782952
19128,23246177044277092,671,663,16,1652720718,14787484
19129,23396956553681707,673,665,16,1652828450,14795297
19130,23475854156154480,675,667,16,1652913373,14801457
19131,23518656419540557,676,668,23,1653002016,14807704
19132,23546318808120232,676,667,26,1653083801,14813530
19133,23685193741724683,678,668,26,1653168062,14819546
19134,23716487874490804,679,669,28,1653260210,14826095
19135,23806180910666414,676,666,28,1653350012,14832527
19136,23803861561545301,676,665,28,1653403213,14836340
19137,23916043081945583,676,666,28,1653497692,14842991
19138,23925360022871442,677,667,29,1653603563,14850504
19139,23921555711811499,677,667,30,1653687769,14856505
19140,23921800217054449,677,667,30,1653771546,14862484
19141,23925037224143337,678,668,30,1653857291,14868613
19142,23927185099933211,679,669,30,1653932585,14873911
19143,23950007440266211,679,669,30,1654038501,14881458
19144,24021634460367092,680,671,30,1654120499,14887260
19145,24272650830490204,679,673,31,1654199885,14892891
19146,24272673030490204,680,673,31,1654226288,14894793
19147,24278551264790503,680,674,31,1654386994,14905976
19148,24278619318177247,681,673,33,1654426573,14908719
19149,24458042287707784,681,672,37,1654556307,14917506
19150,24458252287707784,682,673,38,1654598876,14920407
19151,24486916232115242,684,675,43,1654713852,14928269
19152,24489516608874253,684,674,44,1654773184,14932267
19153,23989640815160118,683,672,46,1654896102,14940585
19154,23994526804751501,682,671,47,1654973264,14945829
19155,24231297692965795,682,671,47,1655057427,14951563
19156,24328051894412516,685,673,48,1655156422,14958232
19157,24327616894412516,684,673,48,1655199855,14961081
19158,24344718854781626,686,673,48,1655284608,14966736
19159,24348106568680041,688,676,50,1655376252,14972869
19160,24371729143991808,687,676,50,1655489933,14980608
19161,24387042011791916,687,675,50,1655578211,14986537
19162,24391014642005482,686,675,50,1655680243,14993326
19163,24412651919523880,687,674,50,1655706597,14995106
19164,24437919826061286,687,675,50,1655825627,15002964
19165,24438453295478749,687,675,50,1655907932,15008043
19166,24438724081939926,687,675,50,1656025961,15015354
19167,24442131903156855,688,676,50,1656092674,15019489
19168,24188736785019772,688,677,51,1656183241,15025068
19169,24251170700065126,688,677,51,1656255925,15029567
19170,24301710142191685,690,678,52,1656343266,15035023
19171,24301412800654765,688,677,53,1656431790,15040452
19172,24290450609041763,689,677,53,1656535020,15046814
19173,24302201350451123,690,678,54,1656618852,15052177
19174,24302656060019335,691,678,54,1656657267,15055022
19175,24290902325435175,692,679,54,1656789619,15064959
19176,24296665025836853,692,680,55,1656880254,15071745
19177,24315332494466958,693,681,56,1656977999,15079061
19178,24323042286642455,694,681,56,1657020645,15082233
19179,24348020895307724,694,683,56,1657126664,15090143
19180,24348715938848224,695,682,56,1657170835,15093463
19181,24414118950264500,695,683,57,1657314223,15104282
19182,23314295975700203,694,681,58,1657395083,15110288
19183,23319117104892243,694,681,58,1657488733,15117307
19184,23327049115850544,693,681,58,1657577938,15123991
19185,23329133934806459,693,679,59,1657616111,15126895
19186,23330166214395940,695,681,60,1657735473,15135770
19187,23330855290289183,696,682,61,1657800925,15140692
19188,23284183187105705,696,683,61,1657906826,15148728
19189,23284921378473083,697,684,62,1657981227,15154258
19190,23288474725693979,696,682,62,1658100838,15163118
19191,23266591096118647,698,684,62,1658168670,15168239
19192,23277779231992663,700,686,63,1658258575,15174931
19193,23263890004779432,700,686,63,1658338126,15180840
19194,23290718332915842,702,687,64,1658431620,15187834
19195,23621262133350544,702,688,65,1658509641,15193677
19196,23629485780300779,703,689,66,1658598436,15200307
19197,23619853128694566,702,689,66,1658664284,15205203
19198,23620138152091030,703,688,66,1658778695,15213690
19199,23623790447118448,703,689,67,1658847069,15218744
19200,23632066844738409,706,692,67,1658958441,15227044
19201,23632483511238409,706,692,67,1659015549,15231314
19202,23229895853804388,705,692,67,1659137463,15240344
19203,23240661819620367,707,694,69,1659222441,15246671
19204,23241264891644811,718,705,71,1659300922,15252509
19205,23243679786618686,722,708,71,1659375656,15258061
19206,23246769805897313,727,714,72,1659469542,15265055
19207,23249731652639614,731,718,74,1659565654,15272149
19208,22873416624578789,732,719,75,1659650038,15278376
19209,22416500480811874,733,719,75,1659734790,15284718
19210,22421760660385490,736,722,77,1659830370,15291830
19211,22423280620809923,738,723,77,1659880372,15295509
19212,22433989382908701,742,727,78,1659980855,15302980
19213,22437773702916780,747,732,80,1660087396,15310891
19214,22446402618404726,750,735,80,1660134046,15314291
19215,22450899982489381,752,736,80,1660231061,15321453
19216,22453516096928409,755,739,80,1660347353,15329969
19217,22630903113358515,757,741,81,1660429999,15336057
19218,22644948422692108,760,745,84,1660493344,15340748
19220,22894039933958026,759,745,85,1660692057,15355250
19221,22894092613950689,760,745,87,1660735066,15358423
19222,22983760072592519,760,745,89,1660858744,15367415
19223,23009167414320018,763,748,90,1660946674,15373804
19224,23111437725997135,764,749,90,1661034322,15380240
19225,23097141849618268,764,750,91,1661112712,15386012
19226,22571137667545542,759,744,91,1661209190,15393045
19227,22756555517529067,759,745,91,1661298028,15399575
19228,22801206848333107,760,746,94,1661385001,15405877
19229,22875774173865595,764,749,95,1661465482,15411642
19230,23021673734445574,767,752,95,1661521571,15415716
19231,23022060439644554,767,752,95,1661639531,15424196
19232,23022226606515499,769,753,95,1661728860,15430664
19233,23006691309305606,768,754,95,1661813269,15436808
19234,23021799512204320,769,754,95,1661901222,15443158
19235,23017110480783728,769,752,96,1661987922,15449443
19236,23019869934908954,769,753,96,1662038576,15453118
19237,22741223183517847,769,753,97,1662161279,15462017
19238,22747678729605061,769,753,97,1662245873,15468090
