txnHash,delegateChange,delegateVotingPowerChange,transfer,from,to,previous,amount,flag
0x953dd809c1d59664453d8723006e16f95c4f09d55b29e63a36b5eeec9f248b7c,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '0', 'newBalance': '117650198714696431591409'}]","{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('117650198714696431591409')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('117650198714696431591409')},0
0x5fa4ac6ab35ffdab7c572dcf3fd6599f14e147c889fec356f0dd6e1e7658b6c4,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '117650198714696431591409', 'newBalance': '67650198714696431591409'}]","{'0x1f4c763BdE1D4832B3EA0640e66Da00B98831355': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('50000000000000000000000')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-50000000000000000000000')},0
0xa8cdf5c5047671f2b13adc2660ac0690ddec365bbe8831d1e4fab42bd4e31fbf,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '67650198714696431591409', 'newBalance': '17371469671429959504392'}]","{'0x1f4c763BdE1D4832B3EA0640e66Da00B98831355': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('50278729043266472087017')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-50278729043266472087017')},0
0x42c77eca172ea78dbf20343f8a31303e6fede38c9fe24747d8c5f1c07642b3c7,[],"[{'delegate': '0x5cce75dea4df762b7166c191681afc3a6dcbae28', 'previousBalance': '65806164383561643835616', 'newBalance': '111777777777777777777777'}]","{'0x5Cce75DeA4df762B7166C191681aFC3a6DcbaE28': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('45971613394216133942161')]]}",,,,{'0x5Cce75DeA4df762B7166C191681aFC3a6DcbaE28': Decimal('45971613394216133942161')},0
0x1cb6645a892a98bb99c37031b6e4d32a3359f5bb0952a7ef9ef2584408421228,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '355966417726426122785796528', 'newBalance': '355051077126426122785796528'}]","{'0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('915340600000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-915340600000000000000000')},0
0x6862286d62de14031b8edecc5504dfb2b3e1c5f5530738596d9cc5a804251c0f,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '17371469671429959504392', 'newBalance': '93516193162043861077197'}]","{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('76144723490613901572805')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('76144723490613901572805')},0
0xe75d62e486cbaca859f95f1ffe9439fe1db6a3db2fe45649c8a3cb05902d298e,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '93516193162043861077197', 'newBalance': '47516193162043861077197'}]","{'0x1f4c763BdE1D4832B3EA0640e66Da00B98831355': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('46000000000000000000000')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-46000000000000000000000')},0
0x4a879f5532d1462a8123121241d46b088c14ac1c3a2141b5a789433a8dfb9de1,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '47516193162043861077197', 'newBalance': '1326039284706095552003'}]","{'0x1f4c763BdE1D4832B3EA0640e66Da00B98831355': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('46190153877337765525194')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-46190153877337765525194')},0
0x18e135a84fb7db6950190dd21b3a73cba0a5ff8447b1d54229dff6c5e1cc4640,"[{'delegate': '0xc5dc6055109b58dabc22d7840689c94252737ba4', 'delegator': '0xc5dc6055109b58dabc22d7840689c94252737ba4', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'delegate': '0xc5dc6055109b58dabc22d7840689c94252737ba4', 'previousBalance': '0', 'newBalance': '4568704714317361270299'}]",{},0xC5DC6055109B58dABc22D7840689c94252737Ba4,0xC5DC6055109B58dABc22D7840689c94252737Ba4,0x0000000000000000000000000000000000000000,{'0xC5DC6055109B58dABc22D7840689c94252737Ba4': Decimal('4568704714317361270299')},1
0xc4fa4ff6a353035268b391fa4ea62de8bf05b5f8ff98c7c3eb267acebda27500,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '3453934656688652122442076', 'newBalance': '5176644681210891256553356'}]","{'0x617c34A9B6F080a0f25988DB6C903a8348D41081': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('1722710024522239134111280')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('1722710024522239134111280')},0
0x593e59564117a4a1a5ac5ec69f41e4aba4786b296a6da90f00f37a1e296420fd,[],"[{'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '1878008081771093320785848', 'newBalance': '1678008081771093320785848'}]","{'0x70E1d75d6A97DC37aA819093BE2e728cd8497E98': [['0x425712a974D4f2802309e0E68d001756363c1C55', Decimal('200000000000000000000000')]]}",,,,{'0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('-200000000000000000000000')},0
0x964d3aa21ede936dd23552e9613f3410ff4700ce6508b582c4f5a92dd29dbfad,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '355051077126426122785796528', 'newBalance': '354879457926426122785796528'}]","{'0x1E212e054d74ed136256fc5a5DDdB4867c6E003F': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('171619200000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-171619200000000000000000')},0
0x914a5091659a3e3915af60fb67aae0561a7e3838c16df26451e7c9d4e2157a15,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '354879457926426122785796528', 'newBalance': '354679457926426122785796528'}]","{'0x40AdeDc0b097717583eD2C97645eB46e5B58CC78': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('200000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-200000000000000000000000')},0
0x7e85452844abbac53ca57ad26998026f23746d590df1c40204025d9a5d034bea,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '1326039284706095552003', 'newBalance': '407261055351000700659394'}]","{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('405935016066294605107391')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('405935016066294605107391')},0
0xeff93a2cbdff6b3238375fe79d71a26e8d057a502d0b2b1821ebe321a80a70f5,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '407261055351000700659394', 'newBalance': '107261055351000700659394'}]","{'0xDaD052f8F88C59907c7bf06DF7252FE35Bf1209A': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('300000000000000000000000')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-300000000000000000000000')},0
0xd57bf938e11353d31ee24f84796b44656926c9e2b4937712189fdbe593d0c04f,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5176644681210891256553356', 'newBalance': '6490493932859800439709114'}]","{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('1313849251648909183155758')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('1313849251648909183155758')},0
0x092b1e0a37fd38959f1d97df4650ba67b0f88245b19e17bd7d6369a11f93868a,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '354679457926426122785796528', 'newBalance': '354580319196426122785796528'}]","{'0x1E212e054d74ed136256fc5a5DDdB4867c6E003F': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('99138730000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-99138730000000000000000')},0
0x27f9f5c4fc1b2c1b16c2b7b6fba4476512ce71d90f51eb4b170c6b46a5ec660d,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '354580319196426122785796528', 'newBalance': '354414989916426122785796528'}]","{'0x38039dD47636154273b287F74C432Cac83Da97e2': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('165329280000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-165329280000000000000000')},0
0x94ed31ef3d561edb1cd0372e8db06ab918d8dba7beacbd5cc9e78538c75f80b4,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '354414989916426122785796528', 'newBalance': '353979018458426122785796528'}]","{'0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('435971458000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-435971458000000000000000')},0
0x96ee970df9eb9723c938cc78f176414f3f0ca6ac5c38baadca9cb3dd73ac6c72,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '353979018458426122785796528', 'newBalance': '353779018458426122785796528'}]","{'0x40AdeDc0b097717583eD2C97645eB46e5B58CC78': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('200000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-200000000000000000000000')},0
0xe735c1d31643f046c21ea09b8060cb6d4cc35c3ae2c01f25b00b652bbe98d8d2,[],"[{'delegate': '0x14860ed3597d27afd017513ab9ef9cb9cc16f1f7', 'previousBalance': '39361121681041772365973', 'newBalance': '58227374214660421155235'}]",{},,,,{'0x14860ed3597D27afD017513Ab9EF9Cb9CC16F1f7': Decimal('18866252533618648789262')},0
0xa46c6cbc92bc9d0d3be5c76ec8a3ed8eccb27e43f2720eceed3db5e2c90ccf55,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '107261055351000700659394', 'newBalance': '145459970571781783370528'}]","{'0x1f4c763BdE1D4832B3EA0640e66Da00B98831355': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('22000000000000000000000')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('38198915220781082711134')},0
0x3f3c7c9a945c60d3b83d88eb21ff0800d77d06a54bc16ecd048c07c5fc94ce88,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '145459970571781783370528', 'newBalance': '506307890409427648413653'}]","{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('360847919837645865043125')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('360847919837645865043125')},0
0x669cf7185263aa7e7a58ff62fc858370cfa69ccb60c8fcefd932362d9dd59077,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '506307890409427648413653', 'newBalance': '0'}, {'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '1678008081771093320785848', 'newBalance': '2184315972180520969199501'}]","{'0x425712a974D4f2802309e0E68d001756363c1C55': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('506307890409427648413653')], ['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('506307890409427648413653')]]}",,,,"{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-506307890409427648413653'), '0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('506307890409427648413653')}",0
0x72fc25f4570953d8b26d664b273d7e0e90b5e4efd11415a4a6f39267812be0db,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '353779018458426122785796528', 'newBalance': '353279018458426122785796528'}]","{'0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('500000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-500000000000000000000000')},0
0xaa9e7adb592ee92e10133d3910b0edfdfe4620d28b823623f0787ddcce2ca740,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '353279018458426122785796528', 'newBalance': '353163272718426122785796528'}]","{'0x1E212e054d74ed136256fc5a5DDdB4867c6E003F': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('115745740000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-115745740000000000000000')},0
0xb11b76a791e3983c2c016fbb11c490a02a5dfdc3abeb80c1290b5cd73a960c41,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '353163272718426122785796528', 'newBalance': '353109150868426122785796528'}]","{'0x38039dD47636154273b287F74C432Cac83Da97e2': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('54121850000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-54121850000000000000000')},0
0xcb3cffce42206765b27c5e088a24db0338a7f359e11c7548fd299f6875fcd09c,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '6490493932859800439709114', 'newBalance': '6489493932859800439709114'}]","{'0xf7F45473F7b68EDF19C0109F9B48b43F8485B7FD': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('1000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-1000000000000000000000')},0
0x2e9227e1deac8885bb8c1aae79c81b673d790a078068c6c110cfc7387632ab85,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '353109150868426122785796528', 'newBalance': '352909150868426122785796528'}]","{'0x40AdeDc0b097717583eD2C97645eB46e5B58CC78': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('200000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-200000000000000000000000')},0
0xb1c84aeb48396695ad28e03b7d131243b1a6da127dc2ee08fd81d9db52e9e375,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '6489493932859800439709114', 'newBalance': '5989493932859800439709114'}]","{'0x19c085052782633A236754dB2a8f4A4527207956': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('500000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-500000000000000000000000')},0
0xa30737115c0f71caaa764d2d0dd7e45ecf337eaee7fc9ba406250c6c7cffdfd1,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '0', 'newBalance': '227644068154912903771352'}]","{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('227644068154912903771352')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('227644068154912903771352')},0
0xe0769153801bd0cc05256bd2609cd195afdcb3bd89f7db93af1ef62817450fff,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '227644068154912903771352', 'newBalance': '60977402154912903771352'}, {'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5989493932859800439709114', 'newBalance': '6156160598859800439709114'}]","{'0x617c34A9B6F080a0f25988DB6C903a8348D41081': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('166666666000000000000000')], ['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('166666666000000000000000')]]}",,,,"{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-166666666000000000000000'), '0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('166666666000000000000000')}",0
0x818b6125396795a78e8f55da2f2f89eaa9a0c3f25d06194b0b84d67d164e380a,[],"[{'delegate': '0x5cce75dea4df762b7166c191681afc3a6dcbae28', 'previousBalance': '111777777777777777777777', 'newBalance': '0'}]","{'0xC9ac469a46bC539276E6DB7dD5BDdB8aeD44817A': [['0x5Cce75DeA4df762B7166C191681aFC3a6DcbaE28', Decimal('111777777777777777777777')]]}",,,,{'0x5Cce75DeA4df762B7166C191681aFC3a6DcbaE28': Decimal('-111777777777777777777777')},0
0x4781d2f0f7b8e639744c783cc006b8ec1b576146ac66b7bf4c7161d00f23b34c,[],"[{'delegate': '0x14860ed3597d27afd017513ab9ef9cb9cc16f1f7', 'previousBalance': '58227374214660421155235', 'newBalance': '72125555041252656830238'}]",{},,,,{'0x14860ed3597D27afD017513Ab9EF9Cb9CC16F1f7': Decimal('13898180826592235675003')},0
0x0d2065ea3276f7611c15760326141fb6011c5832e95ed1300720ab2f3819055b,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '352909150868426122785796528', 'newBalance': '352843752868426122785796528'}]","{'0x4D907212eCe0B23a8bB916854B9aA6402C3391Fa': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('65398000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-65398000000000000000000')},0
0x7de8140a4e1273d7660b3d724fa3ac97ac78071f29d03bc3faa8996bb2e36168,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '352843752868426122785796528', 'newBalance': '352243752868426122785796528'}]","{'0x40AdeDc0b097717583eD2C97645eB46e5B58CC78': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('600000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-600000000000000000000000')},0
0x34505fd747ad74e85c8e4e297d5574c42cfebb4c0b665784fbf14c351b3da403,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '352243752868426122785796528', 'newBalance': '352129356168426122785796528'}]","{'0x1E212e054d74ed136256fc5a5DDdB4867c6E003F': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('114396700000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-114396700000000000000000')},0
0x0d7e801e61ffca6de856be046379db118d5f6a4c4d3057d5969447a56de7034a,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '352129356168426122785796528', 'newBalance': '352101398868426122785796528'}]","{'0x38039dD47636154273b287F74C432Cac83Da97e2': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('27957300000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-27957300000000000000000')},0
0x37485644f52251180fb8ff043201cfbf40f926cb2d95386a41f593b628420f64,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '352101398868426122785796528', 'newBalance': '352066628988426122785796528'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '352066628988426122785796528', 'newBalance': '351232151868426122785796528'}]","{'0x29e3b0E8dF4Ee3f71a62C34847c34E139fC0b297': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('34769880000000000000000')], ['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('34769880000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-869247000000000000000000')},0
0xd05c69d703abc8917de381254137030ba94ab48fe4f6921fe25532feb4446fe7,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '6156160598859800439709114', 'newBalance': '6139494598859800439709114'}]","{'0x617c34A9B6F080a0f25988DB6C903a8348D41081': [['0x99A2F53247656A91A198BcB7A026c51B8FC7443a', Decimal('10000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-16666000000000000000000')},0
0x0ec75b9cba0b01b833043117ec7c39f0eb6b5ee355c49cc2707e398f5dca4c98,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '351232151868426122785796528', 'newBalance': '351208201868426122785796528'}]","{'0xA2dEe32662F6243dA539bf6A8613F9A9e39843D3': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('23950000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-23950000000000000000000')},0
0x465fa26ca9e8a3c94fc503dd5ff6621c60871535848e0603359872a662061796,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '351208201868426122785796528', 'newBalance': '351048249308426122785796528'}]","{'0x1E212e054d74ed136256fc5a5DDdB4867c6E003F': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('159952560000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-159952560000000000000000')},0
0x5d264fd66774323a0d5d477453b5163483e4b10ea846d72b100045ed9e4075ac,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '351048249308426122785796528', 'newBalance': '350919028928426122785796528'}]","{'0x38039dD47636154273b287F74C432Cac83Da97e2': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('129220380000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-129220380000000000000000')},0
0x6b4a294c07374320b7eb0f918a27ce3295a4f668193585025a4bc8eb9d2517ec,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '350919028928426122785796528', 'newBalance': '350650988928426122785796528'}]","{'0x873ad91fA4F2aA0d557C0919eC3F6c9D240cDd05': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('268040000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-268040000000000000000000')},0
0x77dd928193734ab0a71576280d51c92e8029d3e690fb5dfe6c800bf8595e830d,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '60977402154912903771352', 'newBalance': '590065851334686284457974'}]","{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('529088449179773380686622')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('529088449179773380686622')},0
0xb85d3f9a25a89e2c944e8de3ac1f4ebd527c335c3cb9af701b6b208af132cb32,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '590065851334686284457974', 'newBalance': '550190224804506284457974'}]","{'0x873ad91fA4F2aA0d557C0919eC3F6c9D240cDd05': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('39875626530180000000000')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-39875626530180000000000')},0
0x535b6aa03213f98ef9abb71ff52195705c5bea5518e399674d8e1bfde326d120,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '6139494598859800439709114', 'newBalance': '6089494598859800439709114'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('50000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-50000000000000000000000')},0
0xcd0a837d8373a8e8f7380c1b5c7dcae145d98fedb8c8246be3befd34942d6d97,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '6089494598859800439709114', 'newBalance': '5589494598859800439709114'}]","{'0x7bB909d58E54aba5596DFCaA873df0d50bC5d760': [['0xCF263cEe139763114fAaFC5F52865135412F50Ec', Decimal('500000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-500000000000000000000000')},0
0x1ba34007659b733c2c87f261050ed307921a70c547b9b8a9bb4b314dd64bbbea,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '550190224804506284457974', 'newBalance': '526436074684882828874325'}]","{'0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('23754150119623455583649')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-23754150119623455583649')},0
0x32252808e503b224c6115ba43e017518c86e538d44085be1fa9fd4bc9e7a00d4,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '526436074684882828874325', 'newBalance': '503619960033708641363408'}]","{'0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('22816114651174187510917')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-22816114651174187510917')},0
0x6038cc191396d639285968b7dd30bad4d8e3e093dca36c48451f49de45e58711,[],"[{'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '2184315972180520969199501', 'newBalance': '2180315972180520969199501'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x93617280d57564241b4aD4F4e09e02968F3F2D76', Decimal('4000000000000000000000')]]}",,,,{'0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('-4000000000000000000000')},0
0x7b5319aebda1935621a2352731be7a012c195c8fef70a4152f7a06cdcd3978db,[],"[{'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '2180315972180520969199501', 'newBalance': '1680315972180520969199501'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x425712a974D4f2802309e0E68d001756363c1C55', Decimal('500000000000000000000000')]]}",,,,{'0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('-500000000000000000000000')},0
0xbae5c2f95530f01537a70b63f4688b22289a4ac738465ff313810415efa2faa5,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '503619960033708641363408', 'newBalance': '403619960033708641363408'}]","{'0x40ec5B33f54e0E8A33A975908C5BA1c14e5BbbDf': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('100000000000000000000000')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-100000000000000000000000')},0
