txnHash,delegateChange,delegateVotingPowerChange,transfer
0x452118ca211ad0148a3db22957e772e13ab47cd35450790214cefda744fbdb65,[],"[{'Unnamed: 0': 309, 'id': '1663200208-642', 'txnHash': '0x452118ca211ad0148a3db22957e772e13ab47cd35450790214cefda744fbdb65', 'blockTimestamp': 1663200208, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '311521778155687573541770236', 'previousBalance': '311316692377266892379738236', 'blockNumber': 15535785}]","[{'txnHash': '0x452118ca211ad0148a3db22957e772e13ab47cd35450790214cefda744fbdb65', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '199312893101867348330911'}]"
0xe7390650482d74cc865ad236be271b6c16c5502e67c5d4aca11556ec478de88c,[],"[{'Unnamed: 0': 310, 'id': '1663421399-477', 'txnHash': '0xe7390650482d74cc865ad236be271b6c16c5502e67c5d4aca11556ec478de88c', 'blockTimestamp': 1663421399, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '307921778155687573541770236', 'previousBalance': '311521778155687573541770236', 'blockNumber': 15553606}]","[{'txnHash': '0xe7390650482d74cc865ad236be271b6c16c5502e67c5d4aca11556ec478de88c', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xEa51Ccb352Aea7641fF4D88536F0F06Fd052EF8f', 'value': '3600000000000000000000000'}]"
0x08583a10ededd1aca522ccb56db0ab9534891967184b14a364c0a788c3a2d52b,[],"[{'Unnamed: 0': 311, 'id': '1663594847-68', 'txnHash': '0x08583a10ededd1aca522ccb56db0ab9534891967184b14a364c0a788c3a2d52b', 'blockTimestamp': 1663594847, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '56804724235298097613379', 'previousBalance': '47947123671808211957040', 'blockNumber': 15567920}]","[{'txnHash': '0x08583a10ededd1aca522ccb56db0ab9534891967184b14a364c0a788c3a2d52b', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '278523399348645142618'}]"
0xc9c148b1ed2de0f021732aa390b208c0c39f419cce9c27f8d540e36302def47b,[],"[{'Unnamed: 0': 312, 'id': '1663594895-188', 'txnHash': '0xc9c148b1ed2de0f021732aa390b208c0c39f419cce9c27f8d540e36302def47b', 'blockTimestamp': 1663594895, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '56886568032958474222426', 'previousBalance': '56804724235298097613379', 'blockNumber': 15567924}]","[{'txnHash': '0xc9c148b1ed2de0f021732aa390b208c0c39f419cce9c27f8d540e36302def47b', 'from': '0xC5B3B2537499e3943C9A359886193F3F89EdDc6a', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '229276641142137045800'}]"
0x60b1bbc0ddb24f463087c0206445acdd0a5c5d95f793d10e677c84815db871bb,[],"[{'Unnamed: 0': 313, 'id': '1663804955-396', 'txnHash': '0x60b1bbc0ddb24f463087c0206445acdd0a5c5d95f793d10e677c84815db871bb', 'blockTimestamp': 1663804955, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308108322805486354358899187', 'previousBalance': '307921778155687573541770236', 'blockNumber': 15585185}]","[{'txnHash': '0x60b1bbc0ddb24f463087c0206445acdd0a5c5d95f793d10e677c84815db871bb', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '102521907473892138558263'}]"
0xd56149fb1610779eae3358e6e134015156b106100d64c408b5eeebd0e4b70a6a,[],"[{'Unnamed: 0': 314, 'id': '1664015867-28', 'txnHash': '0xd56149fb1610779eae3358e6e134015156b106100d64c408b5eeebd0e4b70a6a', 'blockTimestamp': 1664015867, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '11579201573201342403593276', 'previousBalance': '10439623524833339697691026', 'blockNumber': 15602667}]","[{'txnHash': '0xd56149fb1610779eae3358e6e134015156b106100d64c408b5eeebd0e4b70a6a', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'value': '1139578048368002705902250'}]"
0xe0b6c4f00aeb200b408b7cacc55a250357e0d3a829978f716d2e590d11df25cd,[],"[{'Unnamed: 0': 315, 'id': '1664409755-236', 'txnHash': '0xe0b6c4f00aeb200b408b7cacc55a250357e0d3a829978f716d2e590d11df25cd', 'blockTimestamp': 1664409755, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308293374394884897597115991', 'previousBalance': '308108322805486354358899187', 'blockNumber': 15635291}]","[{'txnHash': '0xe0b6c4f00aeb200b408b7cacc55a250357e0d3a829978f716d2e590d11df25cd', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '101640154137158332284735'}]"
0x6553978298aa1e7958675fe78403de8832461d25eb5848db404267f6591aaabd,[],"[{'Unnamed: 0': 316, 'id': '1664633891-204', 'txnHash': '0x6553978298aa1e7958675fe78403de8832461d25eb5848db404267f6591aaabd', 'blockTimestamp': 1664633891, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '56966890947637233337737', 'previousBalance': '56886568032958474222426', 'blockNumber': 15653859}]","[{'txnHash': '0x6553978298aa1e7958675fe78403de8832461d25eb5848db404267f6591aaabd', 'from': '0xC5B3B2537499e3943C9A359886193F3F89EdDc6a', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '275506047455579737121'}]"
0x198ac2c70f2c9fbfbea6df54e6a5b9d4ef3a30c225d83a36346d8db011245e3a,[],"[{'Unnamed: 0': 317, 'id': '1664633939-235', 'txnHash': '0x198ac2c70f2c9fbfbea6df54e6a5b9d4ef3a30c225d83a36346d8db011245e3a', 'blockTimestamp': 1664633939, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '67462524596293792559980', 'previousBalance': '56966890947637233337737', 'blockNumber': 15653863}]","[{'txnHash': '0x198ac2c70f2c9fbfbea6df54e6a5b9d4ef3a30c225d83a36346d8db011245e3a', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '348723435384516598376'}]"
0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3,[],"[{'Unnamed: 0': 318, 'id': '1664974715-156', 'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'blockTimestamp': 1664974715, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308293320394884897597115991', 'previousBalance': '308293374394884897597115991', 'blockNumber': 15682050}, {'Unnamed: 0': 319, 'id': '1664974715-158', 'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'blockTimestamp': 1664974715, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308291185394884897597115991', 'previousBalance': '308293320394884897597115991', 'blockNumber': 15682050}, {'Unnamed: 0': 320, 'id': '1664974715-160', 'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'blockTimestamp': 1664974715, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308290091394884897597115991', 'previousBalance': '308291185394884897597115991', 'blockNumber': 15682050}, {'Unnamed: 0': 321, 'id': '1664974715-162', 'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'blockTimestamp': 1664974715, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308290075394884897597115991', 'previousBalance': '308290091394884897597115991', 'blockNumber': 15682050}, {'Unnamed: 0': 322, 'id': '1664974715-164', 'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'blockTimestamp': 1664974715, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308289477394884897597115991', 'previousBalance': '308290075394884897597115991', 'blockNumber': 15682050}, {'Unnamed: 0': 323, 'id': '1664974715-167', 'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'blockTimestamp': 1664974715, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308239477394884897597115991', 'previousBalance': '308289477394884897597115991', 'blockNumber': 15682050}]","[{'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xe0e6111985A78E99596FE8100c07Ba8a8403060F', 'value': '54000000000000000000'}, {'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xe0e6111985A78E99596FE8100c07Ba8a8403060F', 'value': '54000000000000000000'}, {'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xe0e6111985A78E99596FE8100c07Ba8a8403060F', 'value': '54000000000000000000'}, {'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xe0e6111985A78E99596FE8100c07Ba8a8403060F', 'value': '54000000000000000000'}, {'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xe0e6111985A78E99596FE8100c07Ba8a8403060F', 'value': '54000000000000000000'}, {'txnHash': '0x9b4cea0f86ab20e838918d6de6171a32a0a3ab95d8161d8bf47aece6e68a8ce3', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xe0e6111985A78E99596FE8100c07Ba8a8403060F', 'value': '54000000000000000000'}]"
0x40c084518ec13d370fb7677b932e9cc0afb5448944a75e5e199ec647232c7853,[],"[{'Unnamed: 0': 324, 'id': '1665014567-414', 'txnHash': '0x40c084518ec13d370fb7677b932e9cc0afb5448944a75e5e199ec647232c7853', 'blockTimestamp': 1665014567, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '308780113484230323110971021', 'previousBalance': '308239477394884897597115991', 'blockNumber': 15685357}]","[{'txnHash': '0x40c084518ec13d370fb7677b932e9cc0afb5448944a75e5e199ec647232c7853', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '94732746665524748761864'}]"
0xcc44c9643b4ce93a01c7ea81caa4c365c3bbd4908e4c79ecdf79fbdac6483655,[],"[{'Unnamed: 0': 325, 'id': '1665619355-400', 'txnHash': '0xcc44c9643b4ce93a01c7ea81caa4c365c3bbd4908e4c79ecdf79fbdac6483655', 'blockTimestamp': 1665619355, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '309316704882345336804228696', 'previousBalance': '308780113484230323110971021', 'blockNumber': 15735483}]","[{'txnHash': '0xcc44c9643b4ce93a01c7ea81caa4c365c3bbd4908e4c79ecdf79fbdac6483655', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '93922261857313355327670'}]"
0x401d07a5bbd62f86ec673120b15f233002f0498cc87d95419b412518b13176bc,[],"[{'Unnamed: 0': 326, 'id': '1665911915-373', 'txnHash': '0x401d07a5bbd62f86ec673120b15f233002f0498cc87d95419b412518b13176bc', 'blockTimestamp': 1665911915, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '12581256367721890348798755', 'previousBalance': '11579201573201342403593276', 'blockNumber': 15759731}]","[{'txnHash': '0x401d07a5bbd62f86ec673120b15f233002f0498cc87d95419b412518b13176bc', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'value': '1002054794520547945205479'}]"
0xb401666320ccec9d6bdf111e2ea378876cf446245c9e64dd2cfe9fdf4dd607bc,[],"[{'Unnamed: 0': 327, 'id': '1666258127-211', 'txnHash': '0xb401666320ccec9d6bdf111e2ea378876cf446245c9e64dd2cfe9fdf4dd607bc', 'blockTimestamp': 1666258127, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '309509785865547928976064489', 'previousBalance': '309316704882345336804228696', 'blockNumber': 15788417}]","[{'txnHash': '0xb401666320ccec9d6bdf111e2ea378876cf446245c9e64dd2cfe9fdf4dd607bc', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '57996923355752793898959'}]"
0x516601298c6edaff6045456dfd878cf5412b5fc77d1cddf328721e778a635e2e,[],"[{'Unnamed: 0': 328, 'id': '1666828955-283', 'txnHash': '0x516601298c6edaff6045456dfd878cf5412b5fc77d1cddf328721e778a635e2e', 'blockTimestamp': 1666828955, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '309699604247306015315882184', 'previousBalance': '309509785865547928976064489', 'blockNumber': 15835699}]","[{'txnHash': '0x516601298c6edaff6045456dfd878cf5412b5fc77d1cddf328721e778a635e2e', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '56921002434574715410999'}]"
0xa21b088ec244b5f4312ae29ae6e74210f39cb2c6e3fe7312b33602bf64924825,[],"[{'Unnamed: 0': 329, 'id': '1667339903-257', 'txnHash': '0xa21b088ec244b5f4312ae29ae6e74210f39cb2c6e3fe7312b33602bf64924825', 'blockTimestamp': 1667339903, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '78382870128891603241022', 'previousBalance': '67462524596293792559980', 'blockNumber': 15878012}]","[{'txnHash': '0xa21b088ec244b5f4312ae29ae6e74210f39cb2c6e3fe7312b33602bf64924825', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '1008786592396893183686'}]"
0x0031cec0bbd4e541fb62103878738983f9c5a03817657e7696f13c8c30fb9cb4,[],"[{'Unnamed: 0': 330, 'id': '1667339963-340', 'txnHash': '0x0031cec0bbd4e541fb62103878738983f9c5a03817657e7696f13c8c30fb9cb4', 'blockTimestamp': 1667339963, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '78382871821708440247402', 'previousBalance': '78382870128891603241022', 'blockNumber': 15878017}]","[{'txnHash': '0x0031cec0bbd4e541fb62103878738983f9c5a03817657e7696f13c8c30fb9cb4', 'from': '0xC5B3B2537499e3943C9A359886193F3F89EdDc6a', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '620628035148735348645'}]"
0xa1a8942eeb20d02f6e0bb3fe3e53b90ff978598e4d5e8c54fc36d77435b1f199,[],"[{'Unnamed: 0': 331, 'id': '1667392955-229', 'txnHash': '0xa1a8942eeb20d02f6e0bb3fe3e53b90ff978598e4d5e8c54fc36d77435b1f199', 'blockTimestamp': 1667392955, 'delegate': '0x5568d637aefe29d939a724f64e0515b238353bfb', 'newBalance': '7059129785014730432', 'previousBalance': '0', 'blockNumber': 15882406}]","[{'txnHash': '0xa1a8942eeb20d02f6e0bb3fe3e53b90ff978598e4d5e8c54fc36d77435b1f199', 'from': '0x1111111254fb6c44bAC0beD2854e76F90643097d', 'to': '0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0', 'value': '140467604166113'}]"
0x3996de25d65861eddedd13b52cf3e67379b8c2823c98c6e3666bc0ca102c4ee6,[],"[{'Unnamed: 0': 332, 'id': '1667437355-364', 'txnHash': '0x3996de25d65861eddedd13b52cf3e67379b8c2823c98c6e3666bc0ca102c4ee6', 'blockTimestamp': 1667437355, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '309860639017102993777449189', 'previousBalance': '309699604247306015315882184', 'blockNumber': 15886084}]","[{'txnHash': '0x3996de25d65861eddedd13b52cf3e67379b8c2823c98c6e3666bc0ca102c4ee6', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '370215209161364826108896'}]"
0xe8270a8a84e2a0ada241639aa7d097fa26f040a80a61501459490dc5b8ff799f,[],"[{'Unnamed: 0': 333, 'id': '1668042155-309', 'txnHash': '0xe8270a8a84e2a0ada241639aa7d097fa26f040a80a61501459490dc5b8ff799f', 'blockTimestamp': 1668042155, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '310022899962487972399203799', 'previousBalance': '309860639017102993777449189', 'blockNumber': 15936211}]","[{'txnHash': '0xe8270a8a84e2a0ada241639aa7d097fa26f040a80a61501459490dc5b8ff799f', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '366488204383599101933187'}]"
0xee708e7cc1b1a62403da0b77c06ced1112c795d96409d4120ea0af088cbc22a9,[],"[{'Unnamed: 0': 334, 'id': '1668424211-202', 'txnHash': '0xee708e7cc1b1a62403da0b77c06ced1112c795d96409d4120ea0af088cbc22a9', 'blockTimestamp': 1668424211, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '2078382871821708440247402', 'previousBalance': '78382871821708440247402', 'blockNumber': 15967884}]","[{'txnHash': '0xee708e7cc1b1a62403da0b77c06ced1112c795d96409d4120ea0af088cbc22a9', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '2000000000000000000000000'}]"
0x4d5bcda537ab3d457fa245f3f79f4f8746f6d4b1f65a0e41317feb47e585c2b2,[],"[{'Unnamed: 0': 335, 'id': '1668424307-185', 'txnHash': '0x4d5bcda537ab3d457fa245f3f79f4f8746f6d4b1f65a0e41317feb47e585c2b2', 'blockTimestamp': 1668424307, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '1078382871821708440247402', 'previousBalance': '2078382871821708440247402', 'blockNumber': 15967892}]","[{'txnHash': '0x4d5bcda537ab3d457fa245f3f79f4f8746f6d4b1f65a0e41317feb47e585c2b2', 'from': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'to': '0xD13F8C25CceD32cdfA79EB5eD654Ce3e484dCAF5', 'value': '1000000000000000000000000'}]"
0x84aacd99b3c67f706eff23457cd5dd4043f0ed5d83494ccfac5b761bfba7eb34,[],"[{'Unnamed: 0': 336, 'id': '1668424367-268', 'txnHash': '0x84aacd99b3c67f706eff23457cd5dd4043f0ed5d83494ccfac5b761bfba7eb34', 'blockTimestamp': 1668424367, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '1082096901656880528968061', 'previousBalance': '1078382871821708440247402', 'blockNumber': 15967897}]","[{'txnHash': '0x84aacd99b3c67f706eff23457cd5dd4043f0ed5d83494ccfac5b761bfba7eb34', 'from': '0xE55843a90672f7d8218285e51EE8fF8E233F35d5', 'to': '0x633120100e108F03aCe79d6C78Aac9a56db1be0F', 'value': '364655263701799129998'}]"
0x6f7448bed967a1cb8841c333a8686c313e59732149a72ce5f015a82eb085827a,[],"[{'Unnamed: 0': 337, 'id': '1668424643-485', 'txnHash': '0x6f7448bed967a1cb8841c333a8686c313e59732149a72ce5f015a82eb085827a', 'blockTimestamp': 1668424643, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '310022900962487972399203799', 'previousBalance': '310022899962487972399203799', 'blockNumber': 15967920}]","[{'txnHash': '0x6f7448bed967a1cb8841c333a8686c313e59732149a72ce5f015a82eb085827a', 'from': '0x4f3a120E72C76c22ae802D129F599BFDbc31cb81', 'to': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'value': '1000000000000000000'}]"
0x45f84ff0e7d96476415a50514c00ff33e4c202e08ca1377f8e614204fee9782c,[],"[{'Unnamed: 0': 338, 'id': '1668426107-300', 'txnHash': '0x45f84ff0e7d96476415a50514c00ff33e4c202e08ca1377f8e614204fee9782c', 'blockTimestamp': 1668426107, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '322522899962487972399203799', 'previousBalance': '310022900962487972399203799', 'blockNumber': 15968041}]","[{'txnHash': '0x45f84ff0e7d96476415a50514c00ff33e4c202e08ca1377f8e614204fee9782c', 'from': '0x4f3a120E72C76c22ae802D129F599BFDbc31cb81', 'to': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'value': '12499999000000000000000000'}]"
0xac8ce272e071bc7d72107e6bc078bdeb0689dfd81e2107b8451f19db0fd45b50,"[{'Unnamed: 0': 23, 'id': '1668604415-296', 'txnHash': '0xac8ce272e071bc7d72107e6bc078bdeb0689dfd81e2107b8451f19db0fd45b50', 'blockNumber': 15982812, 'blockTimestamp': 1668604415, 'delegate': '0x6bb6469862ce578dcfb712fd495a180f0dbc3e15', 'delegator': '0x6bb6469862ce578dcfb712fd495a180f0dbc3e15', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 339, 'id': '1668604415-297', 'txnHash': '0xac8ce272e071bc7d72107e6bc078bdeb0689dfd81e2107b8451f19db0fd45b50', 'blockTimestamp': 1668604415, 'delegate': '0x6bb6469862ce578dcfb712fd495a180f0dbc3e15', 'newBalance': '358869822141084727370', 'previousBalance': '0', 'blockNumber': 15982812}]",[]
0xaa067b4861338248321ca283b095221f4d11bb3796a1a5599fa5ef588482a531,[],"[{'Unnamed: 0': 340, 'id': '1668646955-237', 'txnHash': '0xaa067b4861338248321ca283b095221f4d11bb3796a1a5599fa5ef588482a531', 'blockTimestamp': 1668646955, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '322860149278970810680811987', 'previousBalance': '322522899962487972399203799', 'blockNumber': 15986329}]","[{'txnHash': '0xaa067b4861338248321ca283b095221f4d11bb3796a1a5599fa5ef588482a531', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '78032280707984394209786'}]"
0x13eaf6bad8d663e92b1d53ba8b5bbe6462f1939ed9579040e160c1286a19504b,[],"[{'Unnamed: 0': 341, 'id': '1669251755-211', 'txnHash': '0x13eaf6bad8d663e92b1d53ba8b5bbe6462f1939ed9579040e160c1286a19504b', 'blockTimestamp': 1669251755, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '323194405682535137344057049', 'previousBalance': '322860149278970810680811987', 'blockNumber': 16036427}]","[{'txnHash': '0x13eaf6bad8d663e92b1d53ba8b5bbe6462f1939ed9579040e160c1286a19504b', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '77282157466382754475068'}]"
0x0e2b05bb76d37ac140e9ec603f9f16fc075a52b82ca6f9e4c4e65b85c1130563,[],"[{'Unnamed: 0': 342, 'id': '1669800659-310', 'txnHash': '0x0e2b05bb76d37ac140e9ec603f9f16fc075a52b82ca6f9e4c4e65b85c1130563', 'blockTimestamp': 1669800659, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '322864405682535137344057049', 'previousBalance': '323194405682535137344057049', 'blockNumber': 16081922}]","[{'txnHash': '0x0e2b05bb76d37ac140e9ec603f9f16fc075a52b82ca6f9e4c4e65b85c1130563', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185', 'value': '330000000000000000000000'}]"
0xe3d913b253b223650013e9bd8026ee4a99994d6889486c9685ea476d664cdf91,[],"[{'Unnamed: 0': 343, 'id': '1669856555-362', 'txnHash': '0xe3d913b253b223650013e9bd8026ee4a99994d6889486c9685ea476d664cdf91', 'blockTimestamp': 1669856555, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '323047683177044479275252460', 'previousBalance': '322864405682535137344057049', 'blockNumber': 16086542}]","[{'txnHash': '0xe3d913b253b223650013e9bd8026ee4a99994d6889486c9685ea476d664cdf91', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '64351508356967061962865'}]"
0x38ff30012dc4fbb2a17b60d239c72762d8c863ba58b5680dca300749fa30af22,"[{'Unnamed: 0': 24, 'id': '1670214395-144', 'txnHash': '0x38ff30012dc4fbb2a17b60d239c72762d8c863ba58b5680dca300749fa30af22', 'blockNumber': 16116203, 'blockTimestamp': 1670214395, 'delegate': '0xe8f49f7fed0b55a095291941c1ea2e4a8df7c0cf', 'delegator': '0xe8f49f7fed0b55a095291941c1ea2e4a8df7c0cf', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 344, 'id': '1670214395-145', 'txnHash': '0x38ff30012dc4fbb2a17b60d239c72762d8c863ba58b5680dca300749fa30af22', 'blockTimestamp': 1670214395, 'delegate': '0xe8f49f7fed0b55a095291941c1ea2e4a8df7c0cf', 'newBalance': '22880483446775372383', 'previousBalance': '0', 'blockNumber': 16116203}]",[]
0xabb3d30396cbbd404d222a8c5231fd30886b886d2bfa536970d86365293eec6e,[],"[{'Unnamed: 0': 345, 'id': '1670239247-39', 'txnHash': '0xabb3d30396cbbd404d222a8c5231fd30886b886d2bfa536970d86365293eec6e', 'blockTimestamp': 1670239247, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '273047683177044479275252460', 'previousBalance': '323047683177044479275252460', 'blockNumber': 16118269}]","[{'txnHash': '0xabb3d30396cbbd404d222a8c5231fd30886b886d2bfa536970d86365293eec6e', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'value': '50000000000000000000000000'}]"
0xa919d3b58155aee3b42f729ef5932844a57b3eb1f23e6ba7b2251f3b1263039d,[],"[{'Unnamed: 0': 346, 'id': '1670461355-248', 'txnHash': '0xa919d3b58155aee3b42f729ef5932844a57b3eb1f23e6ba7b2251f3b1263039d', 'blockTimestamp': 1670461355, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '273228209053643758970442942', 'previousBalance': '273047683177044479275252460', 'blockNumber': 16136581}]","[{'txnHash': '0xa919d3b58155aee3b42f729ef5932844a57b3eb1f23e6ba7b2251f3b1263039d', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '63337022744199199475152'}]"
